Name,Age,Participant,Utterance,TokenisedUtt,TokenisedUttLower,TokenisedUttNoPunct,UttLen,UtterancesCyrillic,TokenisedUttCyr,UtterancesCyrillicCleaned,UtterancesCyrillicCleanedNormalised,berkeley_parse
ALE,1;09.19,ALE,"+, chak i [: na] stola .","['chak', 'na', 'stola', '.']","['chak', 'na', 'stola', '.']","['chak', 'na', 'stola']",3,"+, чак и [: на] стола .","['чак', 'и', 'на', 'стола']",", чак и стола .",", чак на стола .","( (S (VPS (N (Ncmsf "",)) (VPC (APA (PP (T (Te чак)) (PP (Prep (R на)) (N (Ncmsh стола)))) (A .""))))) )"
ALE,1;09.19,VEL,trjabva da go tyrsim sega !,"['trjabva', 'da', 'go', 'tyrsim', 'sega', '!']","['trjabva', 'da', 'go', 'tyrsim', 'sega', '!']","['trjabva', 'da', 'go', 'tyrsim', 'sega']",5,Трябва да го търсим сега !,"['трябва', 'да', 'го', 'търсим', 'сега']",Трябва да го търсим сега !,Трябва да го търсим сега !,( (ROOT (S (VPC (V (Vniif Трябва)) (CLDA (VPA (V (T (Tx да)) (Pron (Ppetas3m го)) (V (Vpitf търсим))) (Adv (Dt сега))))) (pt !))) )
ALE,1;09.19,ALE,daj go !,"['daj', 'go', '!']","['daj', 'go', '!']","['daj', 'go']",2,Дай го !,"['дай', 'го']",Дай го !,Дай го !,( (ROOT (S (V (V (Vpptz Дай)) (Pron (Ppetas3m го))) (pt !))) )
ALE,1;09.19,ALE,"mamo, daj tuka tyjik [: terlik] !","['mamo', ',', 'daj', 'tuka', 'terlik', '!']","['mamo', ',', 'daj', 'tuka', 'terlik', '!']","['mamo', 'daj', 'tuka', 'terlik']",4,"Мамо, дай тука тъйик [: терлик] !","['мамо', 'дай', 'тука', 'тъйик', 'терлик']","Мамо , дай тука тъйик !","Мамо , дай тука терлик !","( (S (VPS (N (name ""Мамо)) (pt ,) (V (Vpptz дай)) (Adv (Pdl тука)) (VPC (V (Vpitf терлик)) (N (Ncmpi !""))))) )"
ALE,1;09.19,VEL,"njama go, be mamo, na stola ?","['njama', 'go', ',', 'be', 'mamo', ',', 'na', 'stola', '?']","['njama', 'go', ',', 'be', 'mamo', ',', 'na', 'stola', '?']","['njama', 'go', 'be', 'mamo', 'na', 'stola']",6,"Няма го, бе мамо, на стола ?","['няма', 'го', 'бе', 'мамо', 'на', 'стола']","Няма го , бе мамо , на стола ?","Няма го , бе мамо , на стола ?","( (S (CoordP (ConjArg (V (V (Vpitf ""Няма)) (Pron (Ppetas3m го)))) (Conj (pt ,)) (ConjArg (V (V (Vxitf бе)) (Participle (Vpptcv мамо)))) (Conj (pt ,)) (ConjArg (PP (Prep (R на)) (N (Ncmsh стола)))) (ConjArg (A (Afsi ?""))))) )"
ALE,1;09.19,VEL,kyde go metna ti ?,"['kyde', 'go', 'metna', 'ti', '?']","['kyde', 'go', 'metna', 'ti', '?']","['kyde', 'go', 'metna', 'ti']",4,Къде го метна ти ?,"['къде', 'го', 'метна', 'ти']",Къде го метна ти ?,Къде го метна ти ?,( (ROOT (S (VPS (VPC (Adv (Pil Къде)) (V (Pron (Ppetas3m го)) (V (Vpptf метна)))) (Pron (Ppe ти))) (pt ?))) )
ALE,1;09.19,ALE,"zemi, zemi [: vzemi] nishkata [: knizhkata] !","['zemi', ',', 'vzemi', 'knizhkata', '!']","['zemi', ',', 'vzemi', 'knizhkata', '!']","['zemi', 'vzemi', 'knizhkata']",3,"Земи, земи [: вземи] нишката [: книжката] !","['земи', 'земи', 'вземи', 'нишката', 'книжката']","Земи , земи нишката !","Земи , вземи книжката !","( (S (CoordP (ConjArg (N (name ""Земи))) (Conj (pt ,)) (ConjArg (NPA (A вземи) (NPA (A книжката) (N (Ncnpi !""))))))) )"
ALE,1;09.19,VEL,koja knizhka da vzemem ?,"['koja', 'knizhka', 'da', 'vzemem', '?']","['koja', 'knizhka', 'da', 'vzemem', '?']","['koja', 'knizhka', 'da', 'vzemem']",4,Коя книжка да вземем ?,"['коя', 'книжка', 'да', 'вземем']",Коя книжка да вземем ?,Коя книжка да вземем ?,( (ROOT (S (VPC (NPA (Pron (Pie Коя)) (N (Ncfsi книжка))) (V (T (Tx да)) (V (Vpptf вземем)))) (pt ?))) )
ALE,1;09.19,VEL,Taz s mechkata li iskash ili druga ?,"['Taz', 's', 'mechkata', 'li', 'iskash', 'ili', 'druga', '?']","['taz', 's', 'mechkata', 'li', 'iskash', 'ili', 'druga', '?']","['taz', 's', 'mechkata', 'li', 'iskash', 'ili', 'druga']",7,Таз с мечката ли искаш или друга ?,"['таз', 'с', 'мечката', 'ли', 'искаш', 'или', 'друга']",Таз с мечката ли искаш или друга ?,Таз с мечката ли искаш или друга ?,( (ROOT (S (VPS (NPA (N (Ncfsd Таз)) (PP (Prep (R с)) (N (N (Ncfsd мечката)) (T (Ti ли))))) (VPC (V (Vpitf искаш)) (CoordP (Conj (C (Cp или))) (ConjArg (A (Afsi друга)))))) (pt ?))) )
ALE,1;09.19,ALE,na [: za] mechkata .,"['za', 'mechkata', '.']","['za', 'mechkata', '.']","['za', 'mechkata']",2,На [: за] мечката .,"['на', 'за', 'мечката']",На мечката .,за мечката .,( (ROOT (S (PP (Prep (R за)) (N (Ncfsd мечката))) (pt .))) )
ALE,1;09.19,VEL,"mm, Pifcho kyde si puska toj parichkata ?","['mm', ',', 'Pifcho', 'kyde', 'si', 'puska', 'toj', 'parichkata', '?']","['mm', ',', 'pifcho', 'kyde', 'si', 'puska', 'toj', 'parichkata', '?']","['mm', 'pifcho', 'kyde', 'si', 'puska', 'toj', 'parichkata']",7,"Мм, пифчо къде си пуска той паричката ?","['мм', 'пифчо', 'къде', 'си', 'пуска', 'той', 'паричката']","Мм , пифчо къде си пуска той паричката ?","Мм , пифчо къде си пуска той паричката ?","( (S (VPS (NPA (NPA (name ""Мм)) (CL (pt ,) (VPA (Adv (Dm пифчо)) (VPS (VPC (Adv (Pil къде)) (V (Pron (Ppxtd си)) (V (Vpitf пуска)))) (Pron (Ppe той)))))) (VPC (V (Vpitf паричката)) (N (name ?""))))) )"
ALE,1;09.19,ALE,chak i [: v] kasichkata .,"['chak', 'v', 'kasichkata', '.']","['chak', 'v', 'kasichkata', '.']","['chak', 'v', 'kasichkata']",3,Чак и [: в] касичката .,"['чак', 'и', 'в', 'касичката']",Чак и касичката .,Чак в касичката .,( (ROOT (S (PP (T (Te Чак)) (Prep (R в)) (N (Ncmsf касичката))) (pt .))) )
ALE,1;09.19,VEL,eto ja na Pifcho kasichkata .,"['eto', 'ja', 'na', 'Pifcho', 'kasichkata', '.']","['eto', 'ja', 'na', 'pifcho', 'kasichkata', '.']","['eto', 'ja', 'na', 'pifcho', 'kasichkata']",5,Ето я на пифчо касичката .,"['ето', 'я', 'на', 'пифчо', 'касичката']",Ето я на пифчо касичката .,Ето я на пифчо касичката .,( (ROOT (S (VPA (V (V (Tv Ето)) (Pron (Ppetas3f я))) (PP (Prep (R на)) (NPA (A пифчо) (N (Ncfsi касичката))))) (pt .))) )
ALE,1;09.19,ALE,bufaouchito [: buxalcheto] .,"['buxalcheto', '.']","['buxalcheto', '.']",['buxalcheto'],1,Буфаоучито [: буxалчето] .,"['буфаоучито', 'буxалчето']",Буфаоучито .,буxалчето .,( (ROOT (S (V (Vpitf буxалчето)) (pt .))) )
ALE,1;09.19,ALE,pif iska nise [: da zanese] Bufauchito na Madara .,"['pif', 'iska', 'da', 'zanese', 'Bufauchito', 'na', 'Madara', '.']","['pif', 'iska', 'da', 'zanese', 'bufauchito', 'na', 'madara', '.']","['pif', 'iska', 'da', 'zanese', 'bufauchito', 'na', 'madara']",7,Пиф иска нисе [: да занесе] буфаучито на мадара .,"['пиф', 'иска', 'нисе', 'да', 'занесе', 'буфаучито', 'на', 'мадара']",Пиф иска нисе буфаучито на мадара .,Пиф да занесе буфаучито на мадара .,( (ROOT (S (VPS (H (name Пиф)) (VPC (V (T (Tx да)) (V (Vpptf занесе))) (NPA (N (Ncfsd буфаучито)) (PP (Prep (R на)) (N (Ncmsh мадара)))))) (pt .))) )
ALE,1;09.19,VEL,a to zashto lezhi ?,"['a', 'to', 'zashto', 'lezhi', '?']","['a', 'to', 'zashto', 'lezhi', '?']","['a', 'to', 'zashto', 'lezhi']",4,А то защо лежи ?,"['а', 'то', 'защо', 'лежи']",А то защо лежи ?,А то защо лежи ?,( (ROOT (S (VPA (CoordP (Conj (C (Cp А))) (ConjArg (Pron (Ppe то)))) (VPA (Adv (Pic защо)) (V (Vpiif лежи)))) (pt ?))) )
ALE,1;09.19,VEL,bolnichko li e to ?,"['bolnichko', 'li', 'e', 'to', '?']","['bolnichko', 'li', 'e', 'to', '?']","['bolnichko', 'li', 'e', 'to']",4,Болничко ли е то ?,"['болничко', 'ли', 'е', 'то']",Болничко ли е то ?,Болничко ли е то ?,( (ROOT (S (VPS (VPC (A (A Болничко) (T (Ti ли))) (V (Vxitf е))) (Pron (Ppe то))) (pt ?))) )
ALE,1;09.19,ALE,bounichko [: bolnichko] to .,"['bolnichko', 'to', '.']","['bolnichko', 'to', '.']","['bolnichko', 'to']",2,Боуничко [: болничко] то .,"['боуничко', 'болничко', 'то']",Боуничко то .,болничко то .,( (ROOT (S (VPS (V (Vpitz болничко)) (Pron (Ppe то))) (pt .))) )
ALE,1;09.19,VEL,a i Pifcho go lekuva .,"['a', 'i', 'Pifcho', 'go', 'lekuva', '.']","['a', 'i', 'pifcho', 'go', 'lekuva', '.']","['a', 'i', 'pifcho', 'go', 'lekuva']",5,А и пифчо го лекува .,"['а', 'и', 'пифчо', 'го', 'лекува']",А и пифчо го лекува .,А и пифчо го лекува .,( (ROOT (S (CoordP (Conj (C (Cp А))) (ConjArg (CoordP (Conj (C (Cp и))) (ConjArg (VPA (Adv (Dm пифчо)) (V (Pron (Ppetas3m го)) (V (Vpitf лекува)))))))) (pt .))) )
ALE,1;09.19,ALE,gokoto [: gorkoto] bufauchi [: buxalche] !,"['gorkoto', 'buxalche', '!']","['gorkoto', 'buxalche', '!']","['gorkoto', 'buxalche']",2,Гокото [: горкото] буфаучи [: буxалче] !,"['гокото', 'горкото', 'буфаучи', 'буxалче']",Гокото буфаучи !,горкото буxалче !,( (ROOT (S (AdvPA (Adv (Dm горкото)) (Adv (Dm буxалче))) (pt !))) )
ALE,1;09.19,ALE,kucheto iska nosi [: da donese] chisti deshki [: dreshki] .,"['kucheto', 'iska', 'da', 'donese', 'chisti', 'dreshki', '.']","['kucheto', 'iska', 'da', 'donese', 'chisti', 'dreshki', '.']","['kucheto', 'iska', 'da', 'donese', 'chisti', 'dreshki']",6,Кучето иска носи [: да донесе] чисти дешки [: дрешки] .,"['кучето', 'иска', 'носи', 'да', 'донесе', 'чисти', 'дешки', 'дрешки']",Кучето иска носи чисти дешки .,Кучето да донесе чисти дрешки .,( (ROOT (S (VPS (N (Ncnsd Кучето)) (VPC (V (T (Tx да)) (V (Vpptf донесе))) (NPA (A чисти) (N (Ncmpi дрешки))))) (pt .))) )
ALE,1;09.19,VEL,"tuka kucheto kakvo pravi, mamo ?","['tuka', 'kucheto', 'kakvo', 'pravi', ',', 'mamo', '?']","['tuka', 'kucheto', 'kakvo', 'pravi', ',', 'mamo', '?']","['tuka', 'kucheto', 'kakvo', 'pravi', 'mamo']",5,"Тука кучето какво прави, мамо ?","['тука', 'кучето', 'какво', 'прави', 'мамо']","Тука кучето какво прави , мамо ?","Тука кучето какво прави , мамо ?","( (S (VPS (VPC (CL (VPS (NPA (N (name ""Тука)) (H (name кучето))) (VPC (A (Pia какво)) (V (Vpitf прави)))) (pt ,)) (V (Vpitf мамо))) (H (name ?"")))) )"
ALE,1;09.19,ALE,kochi [: skochi] u [: vyv] vodata [: Skacha vyv vodata] .,"['skochi', 'vyv', 'Skacha', 'vyv', 'vodata', '.']","['skochi', 'vyv', 'skacha', 'vyv', 'vodata', '.']","['skochi', 'vyv', 'skacha', 'vyv', 'vodata']",5,Кочи [: скочи] у [: във] водата [: скача във водата] .,"['кочи', 'скочи', 'у', 'във', 'водата', 'скача', 'във', 'водата']",Кочи у водата .,скача във водата .,( (ROOT (S (NPA (N (Ncfsd скача)) (PP (Prep (R във)) (N (Ncfsd водата)))) (pt .))) )
ALE,1;09.19,ALE,"degixxx Mecho, degixxx Mecho tova !","['degixxx', 'Mecho', ',', 'degixxx', 'Mecho', 'tova', '!']","['degixxx', 'mecho', ',', 'degixxx', 'mecho', 'tova', '!']","['degixxx', 'mecho', 'degixxx', 'mecho', 'tova']",5,"Дегиxxx мечо, дегиxxx мечо това !","['дегиxxx', 'мечо', 'дегиxxx', 'мечо', 'това']","Дегиxxx мечо , дегиxxx мечо това !","Дегиxxx мечо , дегиxxx мечо това !","( (S (NPA (NPA (A ""Дегиxxx) (N (Ncmsi мечо))) (APA (pt ,) (Participle (Vpptcv дегиxxx)) (PP (Prep (mw мечо)) (NPA (Pron (Pde това)) (N (Ncnsi !""))))))) )"
ALE,1;09.19,ALE,"Tova Pif, tova degixxx Mecho .","['Tova', 'Pif', ',', 'tova', 'degixxx', 'Mecho', '.']","['tova', 'pif', ',', 'tova', 'degixxx', 'mecho', '.']","['tova', 'pif', 'tova', 'degixxx', 'mecho']",5,"Това пиф, това дегиxxx мечо .","['това', 'пиф', 'това', 'дегиxxx', 'мечо']","Това пиф , това дегиxxx мечо .","Това пиф , това дегиxxx мечо .","( (S (VPS (NPA (APA (Participle (Vpptcv ""Това)) (Adv (Dm пиф)) (pt ,)) (NPA (Pron (Pde това)) (N (Ncnsi дегиxxx)))) (VPC (V (Vpitf мечо)) (N (Ncfsi .""))))) )"
ALE,1;09.19,VEL,koj e tova ?,"['koj', 'e', 'tova', '?']","['koj', 'e', 'tova', '?']","['koj', 'e', 'tova']",3,Кой е това ?,"['кой', 'е', 'това']",Кой е това ?,Кой е това ?,( (ROOT (S (VPS (VPC (Pron (Pie Кой)) (V (Vxitf е))) (Pron (Pde това))) (pt ?))) )
ALE,1;09.19,VEL,dragi Mecho ?,"['dragi', 'Mecho', '?']","['dragi', 'mecho', '?']","['dragi', 'mecho']",2,Драги мечо ?,"['драги', 'мечо']",Драги мечо ?,Драги мечо ?,( (ROOT (S (NPA (A (Ams Драги)) (Participle (Vpiicar мечо))) (pt ?))) )
ALE,1;09.19,ALE,degixxx Mecho .,"['degixxx', 'Mecho', '.']","['degixxx', 'mecho', '.']","['degixxx', 'mecho']",2,Дегиxxx мечо .,"['дегиxxx', 'мечо']",Дегиxxx мечо .,Дегиxxx мечо .,( (ROOT (S (VPS (N (Ncmsf Дегиxxx)) (V (Vpiif мечо))) (pt .))) )
ALE,1;09.19,ALE,koitka [: kolichka] tova .,"['kolichka', 'tova', '.']","['kolichka', 'tova', '.']","['kolichka', 'tova']",2,Коитка [: количка] това .,"['коитка', 'количка', 'това']",Коитка това .,количка това .,( (ROOT (S (VPS (V (Vpitf количка)) (Pron (Pde това))) (pt .))) )
ALE,1;09.19,VEL,koj e tuka v kolichkata ?,"['koj', 'e', 'tuka', 'v', 'kolichkata', '?']","['koj', 'e', 'tuka', 'v', 'kolichkata', '?']","['koj', 'e', 'tuka', 'v', 'kolichkata']",5,Кой е тука в количката ?,"['кой', 'е', 'тука', 'в', 'количката']",Кой е тука в количката ?,Кой е тука в количката ?,( (ROOT (S (VPA (VPS (Pron (Pie Кой)) (VPC (V (Vxitf е)) (Adv (Pdl тука)))) (PP (Prep (R в)) (N (Ncmsh количката)))) (pt ?))) )
ALE,1;09.19,ALE,Ena [: edna] topka .,"['edna', 'topka', '.']","['edna', 'topka', '.']","['edna', 'topka']",2,Ена [: една] топка .,"['ена', 'една', 'топка']",Ена топка .,една топка .,( (ROOT (S (NPA (Pron (Pfe една)) (N (Ncfsi топка))) (pt .))) )
ALE,1;09.19,VEL,tez pyk kakvo pravjat dvamata ?,"['tez', 'pyk', 'kakvo', 'pravjat', 'dvamata', '?']","['tez', 'pyk', 'kakvo', 'pravjat', 'dvamata', '?']","['tez', 'pyk', 'kakvo', 'pravjat', 'dvamata']",5,Тез пък какво правят двамата ?,"['тез', 'пък', 'какво', 'правят', 'двамата']",Тез пък какво правят двамата ?,Тез пък какво правят двамата ?,( (ROOT (S (VPA (Adv (Pdm Тез)) (T (Te пък)) (VPS (VPC (A (Pia какво)) (V (Vpitf правят))) (M (Mc двамата)))) (pt ?))) )
ALE,1;09.19,ALE,gushat sa .,"['gushat', 'sa', '.']","['gushat', 'sa', '.']","['gushat', 'sa']",2,Гушат са .,"['гушат', 'са']",Гушат са .,Гушат са .,( (ROOT (S (V (Participle (Vpptcv Гушат)) (V (Vxitf са))) (pt .))) )
ALE,1;09.19,VEL,gushat sa dvata mechoka ?,"['gushat', 'sa', 'dvata', 'mechoka', '?']","['gushat', 'sa', 'dvata', 'mechoka', '?']","['gushat', 'sa', 'dvata', 'mechoka']",4,Гушат са двата мечока ?,"['гушат', 'са', 'двата', 'мечока']",Гушат са двата мечока ?,Гушат са двата мечока ?,( (ROOT (S (VPS (N (Ncmsf Гушат)) (VPC (V (Vxitf са)) (NPA (M (Mcmpd двата)) (N (Ncmpi мечока))))) (pt ?))) )
ALE,1;09.19,VEL,a Zajko ?,"['a', 'Zajko', '?']","['a', 'zajko', '?']","['a', 'zajko']",2,А зайко ?,"['а', 'зайко']",А зайко ?,А зайко ?,( (ROOT (S (CoordP (Conj (C (Cp А))) (ConjArg (N (Ncmpi зайко)))) (pt ?))) )
ALE,1;09.19,ALE,"gybka, gybka, gybka .","['gybka', ',', 'gybka', ',', 'gybka', '.']","['gybka', ',', 'gybka', ',', 'gybka', '.']","['gybka', 'gybka', 'gybka']",3,"Гъбка, гъбка, гъбка .","['гъбка', 'гъбка', 'гъбка']","Гъбка , гъбка , гъбка .","Гъбка , гъбка , гъбка .","( (S (CoordP (ConjArg (N (name ""Гъбка))) (Conj (pt ,)) (ConjArg (A (Amsi гъбка))) (Conj (pt ,)) (ConjArg (NPA (A гъбка) (N (Ncmsi ."")))))) )"
ALE,1;09.19,ALE,nogi [: mnogo] gybki .,"['mnogo', 'gybki', '.']","['mnogo', 'gybki', '.']","['mnogo', 'gybki']",2,Ноги [: много] гъбки .,"['ноги', 'много', 'гъбки']",Ноги гъбки .,много гъбки .,( (ROOT (S (NPA (Adv (Md много)) (N (Ncmpi гъбки))) (pt .))) )
ALE,1;09.19,VEL,"toz koj e, mamo ?","['toz', 'koj', 'e', ',', 'mamo', '?']","['toz', 'koj', 'e', ',', 'mamo', '?']","['toz', 'koj', 'e', 'mamo']",4,"Тоз кой е, мамо ?","['тоз', 'кой', 'е', 'мамо']","Тоз кой е , мамо ?","Тоз кой е , мамо ?","( (S (VPS (VPC (CL (VPC (V (Vpitf ""Тоз)) (CLQ (VPS (Pron (Pie кой)) (V (Vxitf е))))) (pt ,)) (V (Vpitf мамо))) (H (name ?"")))) )"
ALE,1;09.19,ALE,kucheto tova .,"['kucheto', 'tova', '.']","['kucheto', 'tova', '.']","['kucheto', 'tova']",2,Кучето това .,"['кучето', 'това']",Кучето това .,Кучето това .,( (ROOT (S (VPF (N (Ncnsd Кучето)) (VPS (Pron (Pde това)))) (pt .))) )
ALE,1;09.19,VEL,I kakvo mu donesyl edin djado ?,"['I', 'kakvo', 'mu', 'donesyl', 'edin', 'djado', '?']","['i', 'kakvo', 'mu', 'donesyl', 'edin', 'djado', '?']","['i', 'kakvo', 'mu', 'donesyl', 'edin', 'djado']",6,И какво му донесъл един дядо ?,"['и', 'какво', 'му', 'донесъл', 'един', 'дядо']",И какво му донесъл един дядо ?,И какво му донесъл един дядо ?,( (ROOT (S (CoordP (Conj (C (Cp И))) (ConjArg (VPS (A (Pia какво)) (VPC (V (Pron (Ppetds3m му)) (V (Vpptf донесъл))) (NPA (M (Mcmsi един)) (N (Ncmsi дядо))))))) (pt ?))) )
ALE,1;09.19,VEL,"edno, mynichko, belichko .","['edno', ',', 'mynichko', ',', 'belichko', '.']","['edno', ',', 'mynichko', ',', 'belichko', '.']","['edno', 'mynichko', 'belichko']",3,"Едно, мъничко, беличко .","['едно', 'мъничко', 'беличко']","Едно , мъничко , беличко .","Едно , мъничко , беличко .","( (S (CoordP (ConjArg (N (name ""Едно))) (Conj (pt ,)) (ConjArg (A (Amsi мъничко))) (Conj (pt ,)) (ConjArg (NPA (A беличко) (N (Ncmsi ."")))))) )"
ALE,1;09.19,ALE,agance [: agynce] .,"['agynce', '.']","['agynce', '.']",['agynce'],1,Аганце [: агънце] .,"['аганце', 'агънце']",Аганце .,агънце .,( (ROOT (S (V (Vpitf агънце)) (pt .))) )
ALE,1;09.19,ALE,eto i mama Zajka .,"['eto', 'i', 'mama', 'Zajka', '.']","['eto', 'i', 'mama', 'zajka', '.']","['eto', 'i', 'mama', 'zajka']",4,Ето и мама зайка .,"['ето', 'и', 'мама', 'зайка']",Ето и мама зайка .,Ето и мама зайка .,( (ROOT (S (VPC (V (Tv Ето)) (CoordP (Conj (C (Cp и))) (ConjArg (NPA (N (Ncfsi мама)) (NPA (name зайка)))))) (pt .))) )
ALE,1;09.19,ALE,zajtito [: zajcheto] syboi [: sybori] sitko [: vsichko] .,"['zajcheto', 'sybori', 'vsichko', '.']","['zajcheto', 'sybori', 'vsichko', '.']","['zajcheto', 'sybori', 'vsichko']",3,Зайтито [: зайчето] събои [: събори] ситко [: всичко] .,"['зайтито', 'зайчето', 'събои', 'събори', 'ситко', 'всичко']",Зайтито събои ситко .,зайчето събори всичко .,( (ROOT (S (VPA (VPS (N (Ncmsf зайчето)) (Participle (Vppicao събори))) (Pron (Pce всичко))) (pt .))) )
ALE,1;09.19,VEL,"da, i mama Zajka kara li mu se posle ?","['da', ',', 'i', 'mama', 'Zajka', 'kara', 'li', 'mu', 'se', 'posle', '?']","['da', ',', 'i', 'mama', 'zajka', 'kara', 'li', 'mu', 'se', 'posle', '?']","['da', 'i', 'mama', 'zajka', 'kara', 'li', 'mu', 'se', 'posle']",9,"Да, и мама зайка кара ли му се после ?","['да', 'и', 'мама', 'зайка', 'кара', 'ли', 'му', 'се', 'после']","Да , и мама зайка кара ли му се после ?","Да , и мама зайка кара ли му се после ?","( (S (VPS (CoordP (ConjArg (N (name ""Да))) (Conj (pt ,) (C (Cp и))) (ConjArg (N (Ncfsi мама)))) (VPC (A зайка) (V (V (Vpiif кара)) (T (Ti ли)) (Pron (Ppetds3m му)) (Pron (Ppxta се)) (Adv (Dt после)) (Participle (Vpitcao ?"")))))) )"
ALE,1;09.19,ALE,da .,"['da', '.']","['da', '.']",['da'],1,Да .,['да'],Да .,Да .,( (ROOT (S (T (Ta Да)) (pt .))) )
ALE,1;09.19,ALE,moukushchita [: morkovcheta] .,"['morkovcheta', '.']","['morkovcheta', '.']",['morkovcheta'],1,Моукушчита [: морковчета] .,"['моукушчита', 'морковчета']",Моукушчита .,морковчета .,( (ROOT (S (V (Vpitf морковчета)) (pt .))) )
ALE,1;09.19,VEL,"da, mama Zajka pravi mandzhichka .","['da', ',', 'mama', 'Zajka', 'pravi', 'mandzhichka', '.']","['da', ',', 'mama', 'zajka', 'pravi', 'mandzhichka', '.']","['da', 'mama', 'zajka', 'pravi', 'mandzhichka']",5,"Да, мама зайка прави манджичка .","['да', 'мама', 'зайка', 'прави', 'манджичка']","Да , мама зайка прави манджичка .","Да , мама зайка прави манджичка .","( (S (VPS (NPA (NPA (name ""Да)) (NPA (pt ,) (N (Ncfsi мама)) (N (Ncfsi зайка)))) (VPC (V (Vpitf прави)) (NPA (A манджичка) (N (Ncmsi ."")))))) )"
ALE,1;09.19,ALE,mama Zajka paj [: pravi] moukushchita [: morkovcheta] .,"['mama', 'Zajka', 'pravi', 'morkovcheta', '.']","['mama', 'zajka', 'pravi', 'morkovcheta', '.']","['mama', 'zajka', 'pravi', 'morkovcheta']",4,Мама зайка пай [: прави] моукушчита [: морковчета] .,"['мама', 'зайка', 'пай', 'прави', 'моукушчита', 'морковчета']",Мама зайка пай моукушчита .,Мама зайка прави морковчета .,( (ROOT (S (VPS (NPC (N (Ncfsi Мама)) (N (Ncmpi зайка))) (VPC (V (Vpitf прави)) (N (Ncmsh морковчета)))) (pt .))) )
ALE,1;09.19,ALE,mama Zajka paj mandzhitka [: mandzhichka] i [: na] zhajcheto [: zajcheto] .,"['mama', 'Zajka', 'paj', 'mandzhichka', 'na', 'zajcheto', '.']","['mama', 'zajka', 'paj', 'mandzhichka', 'na', 'zajcheto', '.']","['mama', 'zajka', 'paj', 'mandzhichka', 'na', 'zajcheto']",6,Мама зайка пай манджитка [: манджичка] и [: на] жайчето [: зайчето] .,"['мама', 'зайка', 'пай', 'манджитка', 'манджичка', 'и', 'на', 'жайчето', 'зайчето']",Мама зайка пай манджитка и жайчето .,Мама зайка пай манджичка на зайчето .,( (ROOT (S (VPS (N (Ncfsi Мама)) (VPC (V (Vpptf зайка)) (NPA (NPA (A пай) (N (Ncmpi манджичка))) (PP (Prep (R на)) (N (Ncmsh зайчето)))))) (pt .))) )
ALE,1;09.19,VEL,I rezhe morkovcheta na parchenca .,"['I', 'rezhe', 'morkovcheta', 'na', 'parchenca', '.']","['i', 'rezhe', 'morkovcheta', 'na', 'parchenca', '.']","['i', 'rezhe', 'morkovcheta', 'na', 'parchenca']",5,И реже морковчета на парченца .,"['и', 'реже', 'морковчета', 'на', 'парченца']",И реже морковчета на парченца .,И реже морковчета на парченца .,( (ROOT (S (CoordP (Conj (C (Cp И))) (ConjArg (VPC (V (Vpitf реже)) (AdvPA (Adv (Dm морковчета)) (PP (Prep (R на)) (N (Ncmsh парченца))))))) (pt .))) )
ALE,1;09.19,ALE,moukuchita [: morkovcheta] pyuchenca [: parchenca] jezhi .,"['morkovcheta', 'parchenca', 'jezhi', '.']","['morkovcheta', 'parchenca', 'jezhi', '.']","['morkovcheta', 'parchenca', 'jezhi']",3,Моукучита [: морковчета] пюченца [: парченца] йежи .,"['моукучита', 'морковчета', 'пюченца', 'парченца', 'йежи']",Моукучита пюченца йежи .,морковчета парченца йежи .,( (ROOT (S (VPC (V (Vpitf морковчета)) (NPA (A парченца) (N (Ncmpi йежи)))) (pt .))) )
ALE,1;09.19,ALE,daj mi tazi nizhka [: knizhka] !,"['daj', 'mi', 'tazi', 'knizhka', '!']","['daj', 'mi', 'tazi', 'knizhka', '!']","['daj', 'mi', 'tazi', 'knizhka']",4,Дай ми тази нижка [: книжка] !,"['дай', 'ми', 'тази', 'нижка', 'книжка']",Дай ми тази нижка !,Дай ми тази книжка !,( (ROOT (S (VPC (V (V (Vpptz Дай)) (Pron (Ppetds1 ми))) (NPA (Pron (Pde тази)) (N (Ncfsi книжка)))) (pt !))) )
ALE,1;09.19,VEL,druga knizhka li iskash ?,"['druga', 'knizhka', 'li', 'iskash', '?']","['druga', 'knizhka', 'li', 'iskash', '?']","['druga', 'knizhka', 'li', 'iskash']",4,Друга книжка ли искаш ?,"['друга', 'книжка', 'ли', 'искаш']",Друга книжка ли искаш ?,Друга книжка ли искаш ?,( (ROOT (S (VPC (NPA (A (Afsi Друга)) (N (N (Ncfsi книжка)) (T (Ti ли)))) (V (Vpitf искаш))) (pt ?))) )
ALE,1;09.19,ALE,duga nizhka .,"['duga', 'nizhka', '.']","['duga', 'nizhka', '.']","['duga', 'nizhka']",2,Дуга нижка .,"['дуга', 'нижка']",Дуга нижка .,Дуга нижка .,( (ROOT (S (VPS (N (Ncmsf Дуга)) (V (Vpiif нижка))) (pt .))) )
