utterance_id,Name,Age,Participant,Utterance,TokenisedUtt,TokenisedUttLower,TokenisedUttNoPunct,UttLen,UtterancesCyrillic,TokenisedUttCyr,UtterancesCyrillicCleaned,UtterancesCyrillicCleanedNormalised,Manually_corrected
UTT_012247,ELI,1;02.17,MAM,kakvo pravi tazi kukla ?,"['kakvo', 'pravi', 'tazi', 'kukla', '?']","['kakvo', 'pravi', 'tazi', 'kukla', '?']","['kakvo', 'pravi', 'tazi', 'kukla']",4,Какво прави тази кукла ?,"['какво', 'прави', 'тази', 'кукла']",Какво прави тази кукла ?,Какво прави тази кукла ?,
UTT_012248,ELI,1;02.17,EXP,xajde tancuvajte .,"['xajde', 'tancuvajte', '.']","['xajde', 'tancuvajte', '.']","['xajde', 'tancuvajte']",2,Xайде танцувайте .,"['xайде', 'танцувайте']",Xайде танцувайте .,Xайде танцувайте .,Xайде танцувайте .
UTT_012249,ELI,1;02.17,EXP,"Eli, kak tancuvash, eli ?","['Eli', ',', 'kak', 'tancuvash', ',', 'eli', '?']","['eli', ',', 'kak', 'tancuvash', ',', 'eli', '?']","['eli', 'kak', 'tancuvash', 'eli']",4,"Ели, как танцуваш, ели ?","['ели', 'как', 'танцуваш', 'ели']","Ели , как танцуваш , ели ?","Ели , как танцуваш , ели ?",
UTT_012250,ELI,1;02.17,EXP,"nikoj ne ja e uchil, sama .","['nikoj', 'ne', 'ja', 'e', 'uchil', ',', 'sama', '.']","['nikoj', 'ne', 'ja', 'e', 'uchil', ',', 'sama', '.']","['nikoj', 'ne', 'ja', 'e', 'uchil', 'sama']",6,"Никой не я е учил, сама .","['никой', 'не', 'я', 'е', 'учил', 'сама']","Никой не я е учил , сама .","Никой не я е учил , сама .",
UTT_012251,ELI,1;02.17,EXP,Tova e poslednija xit .,"['Tova', 'e', 'poslednija', 'xit', '.']","['tova', 'e', 'poslednija', 'xit', '.']","['tova', 'e', 'poslednija', 'xit']",4,Това е последния xит .,"['това', 'е', 'последния', 'xит']",Това е последния xит .,Това е последния xит .,
UTT_012252,ELI,1;02.17,EXP,"vnimavaj, mamo .","['vnimavaj', ',', 'mamo', '.']","['vnimavaj', ',', 'mamo', '.']","['vnimavaj', 'mamo']",2,"Внимавай, мамо .","['внимавай', 'мамо']","Внимавай , мамо .","Внимавай , мамо .",
UTT_012253,ELI,1;02.17,MAM,zadavi li se ?,"['zadavi', 'li', 'se', '?']","['zadavi', 'li', 'se', '?']","['zadavi', 'li', 'se']",3,Задави ли се ?,"['задави', 'ли', 'се']",Задави ли се ?,Задави ли се ?,
UTT_012254,ELI,1;02.17,EXP,Ela da piesh vodichka .,"['Ela', 'da', 'piesh', 'vodichka', '.']","['ela', 'da', 'piesh', 'vodichka', '.']","['ela', 'da', 'piesh', 'vodichka']",4,Ела да пиеш водичка .,"['ела', 'да', 'пиеш', 'водичка']",Ела да пиеш водичка .,Ела да пиеш водичка .,
UTT_012255,ELI,1;02.17,EXP,Ela da piesh vodichka .,"['Ela', 'da', 'piesh', 'vodichka', '.']","['ela', 'da', 'piesh', 'vodichka', '.']","['ela', 'da', 'piesh', 'vodichka']",4,Ела да пиеш водичка .,"['ела', 'да', 'пиеш', 'водичка']",Ела да пиеш водичка .,Ела да пиеш водичка .,
UTT_012256,ELI,1;02.17,EXP,"xajde ednata za eli, ednata za teb .","['xajde', 'ednata', 'za', 'eli', ',', 'ednata', 'za', 'teb', '.']","['xajde', 'ednata', 'za', 'eli', ',', 'ednata', 'za', 'teb', '.']","['xajde', 'ednata', 'za', 'eli', 'ednata', 'za', 'teb']",7,"Xайде едната за ели, едната за теб .","['xайде', 'едната', 'за', 'ели', 'едната', 'за', 'теб']","Xайде едната за ели , едната за теб .","Xайде едната за ели , едната за теб .",
UTT_012257,ELI,1;02.17,EXP,koja shte dadesh na Vili ?,"['koja', 'shte', 'dadesh', 'na', 'Vili', '?']","['koja', 'shte', 'dadesh', 'na', 'vili', '?']","['koja', 'shte', 'dadesh', 'na', 'vili']",5,Коя ще дадеш на вили ?,"['коя', 'ще', 'дадеш', 'на', 'вили']",Коя ще дадеш на вили ?,Коя ще дадеш на вили ?,
UTT_012258,ELI,1;02.17,DAN,xxx .,['.'],['.'],[],0,Xxx .,[],Xxx .,Xxx .,
UTT_012259,ELI,1;02.17,EXP,tazi ?,"['tazi', '?']","['tazi', '?']",['tazi'],1,Тази ?,['тази'],Тази ?,Тази ?,
UTT_012260,ELI,1;02.17,EXP,"dobre, tazi za teb .","['dobre', ',', 'tazi', 'za', 'teb', '.']","['dobre', ',', 'tazi', 'za', 'teb', '.']","['dobre', 'tazi', 'za', 'teb']",4,"Добре, тази за теб .","['добре', 'тази', 'за', 'теб']","Добре , тази за теб .","Добре , тази за теб .",
UTT_012261,ELI,1;02.17,EXP,"a, ti iskash li drugata ?","['a', ',', 'ti', 'iskash', 'li', 'drugata', '?']","['a', ',', 'ti', 'iskash', 'li', 'drugata', '?']","['a', 'ti', 'iskash', 'li', 'drugata']",5,"А, ти искаш ли другата ?","['а', 'ти', 'искаш', 'ли', 'другата']","А , ти искаш ли другата ?","А , ти искаш ли другата ?",
UTT_012262,ELI,1;02.17,MAM,"daj i tazi, a ti vzemi drugata .","['daj', 'i', 'tazi', ',', 'a', 'ti', 'vzemi', 'drugata', '.']","['daj', 'i', 'tazi', ',', 'a', 'ti', 'vzemi', 'drugata', '.']","['daj', 'i', 'tazi', 'a', 'ti', 'vzemi', 'drugata']",7,"Дай и тази, а ти вземи другата .","['дай', 'и', 'тази', 'а', 'ти', 'вземи', 'другата']","Дай и тази , а ти вземи другата .","Дай и тази , а ти вземи другата .",
UTT_012263,ELI,1;02.17,MAM,ajde .,"['ajde', '.']","['ajde', '.']",['ajde'],1,Айде .,['айде'],Айде .,Айде .,
UTT_012264,ELI,1;02.17,MAM,bravo !,"['bravo', '!']","['bravo', '!']",['bravo'],1,Браво !,['браво'],Браво !,Браво !,
UTT_012265,ELI,1;02.17,EXP,"Tova ne e za zapis, tova e za kamera .","['Tova', 'ne', 'e', 'za', 'zapis', ',', 'tova', 'e', 'za', 'kamera', '.']","['tova', 'ne', 'e', 'za', 'zapis', ',', 'tova', 'e', 'za', 'kamera', '.']","['tova', 'ne', 'e', 'za', 'zapis', 'tova', 'e', 'za', 'kamera']",9,"Това не е за запис, това е за камера .","['това', 'не', 'е', 'за', 'запис', 'това', 'е', 'за', 'камера']","Това не е за запис , това е за камера .","Това не е за запис , това е за камера .",
UTT_012266,ELI,1;02.17,MAM,dazhe v takta tancuva .,"['dazhe', 'v', 'takta', 'tancuva', '.']","['dazhe', 'v', 'takta', 'tancuva', '.']","['dazhe', 'v', 'takta', 'tancuva']",4,Даже в такта танцува .,"['даже', 'в', 'такта', 'танцува']",Даже в такта танцува .,Даже в такта танцува .,
UTT_012267,ELI,1;02.17,MAM,"tyz bavna, a onyz byrza .","['tyz', 'bavna', ',', 'a', 'onyz', 'byrza', '.']","['tyz', 'bavna', ',', 'a', 'onyz', 'byrza', '.']","['tyz', 'bavna', 'a', 'onyz', 'byrza']",5,"Тъз бавна, а онъз бърза .","['тъз', 'бавна', 'а', 'онъз', 'бърза']","Тъз бавна , а онъз бърза .","Тъз бавна , а онъз бърза .",
UTT_012268,ELI,1;02.17,MAM,ajde sega na tyz kukla da tancuvash .,"['ajde', 'sega', 'na', 'tyz', 'kukla', 'da', 'tancuvash', '.']","['ajde', 'sega', 'na', 'tyz', 'kukla', 'da', 'tancuvash', '.']","['ajde', 'sega', 'na', 'tyz', 'kukla', 'da', 'tancuvash']",7,Айде сега на тъз кукла да танцуваш .,"['айде', 'сега', 'на', 'тъз', 'кукла', 'да', 'танцуваш']",Айде сега на тъз кукла да танцуваш .,Айде сега на тъз кукла да танцуваш .,
UTT_012269,ELI,1;02.17,EXP,daj ednata na neja .,"['daj', 'ednata', 'na', 'neja', '.']","['daj', 'ednata', 'na', 'neja', '.']","['daj', 'ednata', 'na', 'neja']",4,Дай едната на нея .,"['дай', 'едната', 'на', 'нея']",Дай едната на нея .,Дай едната на нея .,
UTT_012270,ELI,1;02.17,EXP,ednata na teb .,"['ednata', 'na', 'teb', '.']","['ednata', 'na', 'teb', '.']","['ednata', 'na', 'teb']",3,Едната на теб .,"['едната', 'на', 'теб']",Едната на теб .,Едната на теб .,
UTT_012271,ELI,1;02.17,EXP,"tazi iskash, dobre .","['tazi', 'iskash', ',', 'dobre', '.']","['tazi', 'iskash', ',', 'dobre', '.']","['tazi', 'iskash', 'dobre']",3,"Тази искаш, добре .","['тази', 'искаш', 'добре']","Тази искаш , добре .","Тази искаш , добре .",
UTT_012272,ELI,1;02.17,EXP,pak li ?,"['pak', 'li', '?']","['pak', 'li', '?']","['pak', 'li']",2,Пак ли ?,"['пак', 'ли']",Пак ли ?,Пак ли ?,Пак ли ?
UTT_012273,ELI,1;02.17,DAN,da .,"['da', '.']","['da', '.']",['da'],1,Да .,['да'],Да .,Да .,Да .
UTT_012274,ELI,1;02.17,MAM,o-u !,"['o-u', '!']","['o-u', '!']",['o-u'],1,О-у !,['о-у'],О-у !,О-у !,
UTT_012275,ELI,1;02.17,MAM,"daj, mamo, tova !","['daj', ',', 'mamo', ',', 'tova', '!']","['daj', ',', 'mamo', ',', 'tova', '!']","['daj', 'mamo', 'tova']",3,"Дай, мамо, това !","['дай', 'мамо', 'това']","Дай , мамо , това !","Дай , мамо , това !",
UTT_012276,ELI,1;02.17,MAM,"vizh, vizh .","['vizh', ',', 'vizh', '.']","['vizh', ',', 'vizh', '.']","['vizh', 'vizh']",2,"Виж, виж .","['виж', 'виж']","Виж , виж .","Виж , виж .",
UTT_012277,ELI,1;02.17,DAN,kola .,"['kola', '.']","['kola', '.']",['kola'],1,Кола .,['кола'],Кола .,Кола .,
UTT_012278,ELI,1;02.17,DAN,kola .,"['kola', '.']","['kola', '.']",['kola'],1,Кола .,['кола'],Кола .,Кола .,
UTT_012279,ELI,1;02.17,DAN,"a-u, kola .","['a-u', ',', 'kola', '.']","['a-u', ',', 'kola', '.']","['a-u', 'kola']",2,"А-у, кола .","['а-у', 'кола']","А-у , кола .","А-у , кола .",
UTT_012280,ELI,1;02.17,MAM,"ajde stiga tolkoz, kraj !","['ajde', 'stiga', 'tolkoz', ',', 'kraj', '!']","['ajde', 'stiga', 'tolkoz', ',', 'kraj', '!']","['ajde', 'stiga', 'tolkoz', 'kraj']",4,"Айде стига толкоз, край !","['айде', 'стига', 'толкоз', 'край']","Айде стига толкоз , край !","Айде стига толкоз , край !",
UTT_012281,ELI,1;02.17,MAM,stiga tolkova .,"['stiga', 'tolkova', '.']","['stiga', 'tolkova', '.']","['stiga', 'tolkova']",2,Стига толкова .,"['стига', 'толкова']",Стига толкова .,Стига толкова .,
UTT_012282,ELI,1;02.17,MAM,posle pak .,"['posle', 'pak', '.']","['posle', 'pak', '.']","['posle', 'pak']",2,После пак .,"['после', 'пак']",После пак .,После пак .,
UTT_012283,ELI,1;02.17,EXP,o-pa !,"['o-pa', '!']","['o-pa', '!']",['o-pa'],1,О-па !,['о-па'],О-па !,О-па !,
UTT_012284,ELI,1;02.17,EXP,Ela da izmiem rycete !,"['Ela', 'da', 'izmiem', 'rycete', '!']","['ela', 'da', 'izmiem', 'rycete', '!']","['ela', 'da', 'izmiem', 'rycete']",4,Ела да измием ръцете !,"['ела', 'да', 'измием', 'ръцете']",Ела да измием ръцете !,Ела да измием ръцете !,
UTT_012285,ELI,1;02.17,EXP,Tam deto pipa v mrysnoto .,"['Tam', 'deto', 'pipa', 'v', 'mrysnoto', '.']","['tam', 'deto', 'pipa', 'v', 'mrysnoto', '.']","['tam', 'deto', 'pipa', 'v', 'mrysnoto']",5,Там дето пипа в мръсното .,"['там', 'дето', 'пипа', 'в', 'мръсното']",Там дето пипа в мръсното .,Там дето пипа в мръсното .,
UTT_012286,ELI,1;02.17,EXP,Ela !,"['Ela', '!']","['ela', '!']",['ela'],1,Ела !,['ела'],Ела !,Ела !,Ела !
UTT_012287,ELI,1;02.17,DAN,xxx .,['.'],['.'],[],0,Xxx .,[],Xxx .,Xxx .,
UTT_012288,ELI,1;02.17,MAM,ama toj sam si ja puska .,"['ama', 'toj', 'sam', 'si', 'ja', 'puska', '.']","['ama', 'toj', 'sam', 'si', 'ja', 'puska', '.']","['ama', 'toj', 'sam', 'si', 'ja', 'puska']",6,Ама той сам си я пуска .,"['ама', 'той', 'сам', 'си', 'я', 'пуска']",Ама той сам си я пуска .,Ама той сам си я пуска .,
UTT_012289,ELI,1;02.17,EXP,da az mu pokazax .,"['da', 'az', 'mu', 'pokazax', '.']","['da', 'az', 'mu', 'pokazax', '.']","['da', 'az', 'mu', 'pokazax']",4,Да аз му показаx .,"['да', 'аз', 'му', 'показаx']",Да аз му показаx .,Да аз му показаx .,
UTT_012290,ELI,1;02.17,MAM,"kakvo praj, mamo, kuklata ?","['kakvo', 'praj', ',', 'mamo', ',', 'kuklata', '?']","['kakvo', 'praj', ',', 'mamo', ',', 'kuklata', '?']","['kakvo', 'praj', 'mamo', 'kuklata']",4,"Какво прай, мамо, куклата ?","['какво', 'прай', 'мамо', 'куклата']","Какво прай , мамо , куклата ?","Какво прай , мамо , куклата ?",
UTT_012291,ELI,1;02.17,MAM,leko vizh .,"['leko', 'vizh', '.']","['leko', 'vizh', '.']","['leko', 'vizh']",2,Леко виж .,"['леко', 'виж']",Леко виж .,Леко виж .,
UTT_012292,ELI,1;02.17,MAM,myrda s kracheta ?,"['myrda', 's', 'kracheta', '?']","['myrda', 's', 'kracheta', '?']","['myrda', 's', 'kracheta']",3,Мърда с крачета ?,"['мърда', 'с', 'крачета']",Мърда с крачета ?,Мърда с крачета ?,
UTT_012293,ELI,1;02.17,MAM,kak myrda s kracheta ?,"['kak', 'myrda', 's', 'kracheta', '?']","['kak', 'myrda', 's', 'kracheta', '?']","['kak', 'myrda', 's', 'kracheta']",4,Как мърда с крачета ?,"['как', 'мърда', 'с', 'крачета']",Как мърда с крачета ?,Как мърда с крачета ?,
UTT_012294,ELI,1;02.17,MAM,taka .,"['taka', '.']","['taka', '.']",['taka'],1,Така .,['така'],Така .,Така .,
UTT_012295,ELI,1;02.17,MAM,taka myrda s kracheta .,"['taka', 'myrda', 's', 'kracheta', '.']","['taka', 'myrda', 's', 'kracheta', '.']","['taka', 'myrda', 's', 'kracheta']",4,Така мърда с крачета .,"['така', 'мърда', 'с', 'крачета']",Така мърда с крачета .,Така мърда с крачета .,
UTT_012296,ELI,1;02.17,EXP,I s glavichka .,"['I', 's', 'glavichka', '.']","['i', 's', 'glavichka', '.']","['i', 's', 'glavichka']",3,И с главичка .,"['и', 'с', 'главичка']",И с главичка .,И с главичка .,
UTT_012297,ELI,1;02.17,ELI,xxx .,['.'],['.'],[],0,Xxx .,[],Xxx .,Xxx .,
UTT_012298,ELI,1;02.17,DAN,"gydi, gydi, gydi .","['gydi', ',', 'gydi', ',', 'gydi', '.']","['gydi', ',', 'gydi', ',', 'gydi', '.']","['gydi', 'gydi', 'gydi']",3,"Гъди, гъди, гъди .","['гъди', 'гъди', 'гъди']","Гъди , гъди , гъди .","Гъди , гъди , гъди .",
UTT_012299,ELI,1;02.17,MAM,tuj ot kyde go e nauchil neznam .,"['tuj', 'ot', 'kyde', 'go', 'e', 'nauchil', 'neznam', '.']","['tuj', 'ot', 'kyde', 'go', 'e', 'nauchil', 'neznam', '.']","['tuj', 'ot', 'kyde', 'go', 'e', 'nauchil', 'neznam']",7,Туй от къде го е научил незнам .,"['туй', 'от', 'къде', 'го', 'е', 'научил', 'незнам']",Туй от къде го е научил незнам .,Туй от къде го е научил незнам .,
UTT_012300,ELI,1;02.17,MAM,sigurno ot jaslata .,"['sigurno', 'ot', 'jaslata', '.']","['sigurno', 'ot', 'jaslata', '.']","['sigurno', 'ot', 'jaslata']",3,Сигурно от яслата .,"['сигурно', 'от', 'яслата']",Сигурно от яслата .,Сигурно от яслата .,
UTT_012301,ELI,1;02.17,EXP,da ti kazha njakoi dvizhenija .,"['da', 'ti', 'kazha', 'njakoi', 'dvizhenija', '.']","['da', 'ti', 'kazha', 'njakoi', 'dvizhenija', '.']","['da', 'ti', 'kazha', 'njakoi', 'dvizhenija']",5,Да ти кажа някои движения .,"['да', 'ти', 'кажа', 'някои', 'движения']",Да ти кажа някои движения .,Да ти кажа някои движения .,
UTT_012302,ELI,1;02.17,EXP,eto Vileto ne xodi na jasla .,"['eto', 'Vileto', 'ne', 'xodi', 'na', 'jasla', '.']","['eto', 'vileto', 'ne', 'xodi', 'na', 'jasla', '.']","['eto', 'vileto', 'ne', 'xodi', 'na', 'jasla']",6,Ето вилето не xоди на ясла .,"['ето', 'вилето', 'не', 'xоди', 'на', 'ясла']",Ето вилето не xоди на ясла .,Ето вилето не xоди на ясла .,
UTT_012303,ELI,1;02.17,MAM,da .,"['da', '.']","['da', '.']",['da'],1,Да .,['да'],Да .,Да .,
UTT_012304,ELI,1;02.17,EXP,tja si gi misli .,"['tja', 'si', 'gi', 'misli', '.']","['tja', 'si', 'gi', 'misli', '.']","['tja', 'si', 'gi', 'misli']",4,Тя си ги мисли .,"['тя', 'си', 'ги', 'мисли']",Тя си ги мисли .,Тя си ги мисли .,
UTT_012305,ELI,1;02.17,MAM,da .,"['da', '.']","['da', '.']",['da'],1,Да .,['да'],Да .,Да .,
UTT_012306,ELI,1;02.17,EXP,makar che kato xodixme na piknika s ivan i toj negovi nadrani pesni i ja kara da pravi taka s glava i te ja +/.,"['makar', 'che', 'kato', 'xodixme', 'na', 'piknika', 's', 'ivan', 'i', 'toj', 'negovi', 'nadrani', 'pesni', 'i', 'ja', 'kara', 'da', 'pravi', 'taka', 's', 'glava', 'i', 'te', 'ja', '/.']","['makar', 'che', 'kato', 'xodixme', 'na', 'piknika', 's', 'ivan', 'i', 'toj', 'negovi', 'nadrani', 'pesni', 'i', 'ja', 'kara', 'da', 'pravi', 'taka', 's', 'glava', 'i', 'te', 'ja', '/.']","['makar', 'che', 'kato', 'xodixme', 'na', 'piknika', 's', 'ivan', 'i', 'toj', 'negovi', 'nadrani', 'pesni', 'i', 'ja', 'kara', 'da', 'pravi', 'taka', 's', 'glava', 'i', 'te', 'ja', '/.']",25,Макар че като xодиxме на пикника с иван и той негови надрани песни и я кара да прави така с глава и те я +/.,"['макар', 'че', 'като', 'xодиxме', 'на', 'пикника', 'с', 'иван', 'и', 'той', 'негови', 'надрани', 'песни', 'и', 'я', 'кара', 'да', 'прави', 'така', 'с', 'глава', 'и', 'те', 'я']",Макар че като xодиxме на пикника с иван и той негови надрани песни и я кара да прави така с глава и те я .,Макар че като xодиxме на пикника с иван и той негови надрани песни и я кара да прави така с глава и те я .,
UTT_012307,ELI,1;02.17,MAM,"+, az mu pokazax da pravi tyj .","['az', 'mu', 'pokazax', 'da', 'pravi', 'tyj', '.']","['az', 'mu', 'pokazax', 'da', 'pravi', 'tyj', '.']","['az', 'mu', 'pokazax', 'da', 'pravi', 'tyj']",6,"+, аз му показаx да прави тъй .","['аз', 'му', 'показаx', 'да', 'прави', 'тъй']",", аз му показаx да прави тъй .",", аз му показаx да прави тъй .",
UTT_012308,ELI,1;02.17,MAM,I toj pravi .,"['I', 'toj', 'pravi', '.']","['i', 'toj', 'pravi', '.']","['i', 'toj', 'pravi']",3,И той прави .,"['и', 'той', 'прави']",И той прави .,И той прави .,
UTT_012309,ELI,1;02.17,MAM,zashtoto i az mu puskam v kyshti rok i toj .,"['zashtoto', 'i', 'az', 'mu', 'puskam', 'v', 'kyshti', 'rok', 'i', 'toj', '.']","['zashtoto', 'i', 'az', 'mu', 'puskam', 'v', 'kyshti', 'rok', 'i', 'toj', '.']","['zashtoto', 'i', 'az', 'mu', 'puskam', 'v', 'kyshti', 'rok', 'i', 'toj']",10,Защото и аз му пускам в къщи рок и той .,"['защото', 'и', 'аз', 'му', 'пускам', 'в', 'къщи', 'рок', 'и', 'той']",Защото и аз му пускам в къщи рок и той .,Защото и аз му пускам в къщи рок и той .,
UTT_012310,ELI,1;02.17,MAM,ne taka da j spirash krachetata +/.,"['ne', 'taka', 'da', 'j', 'spirash', 'krachetata', '/.']","['ne', 'taka', 'da', 'j', 'spirash', 'krachetata', '/.']","['ne', 'taka', 'da', 'j', 'spirash', 'krachetata', '/.']",7,Не така да й спираш крачетата +/.,"['не', 'така', 'да', 'й', 'спираш', 'крачетата']",Не така да й спираш крачетата .,Не така да й спираш крачетата .,
UTT_012311,ELI,1;02.17,MAM,"+, I taka pravi .","['I', 'taka', 'pravi', '.']","['i', 'taka', 'pravi', '.']","['i', 'taka', 'pravi']",3,"+, и така прави .","['и', 'така', 'прави']",", и така прави .",", и така прави .",", и така прави ."
UTT_012312,ELI,1;02.17,MAM,Ela tuka !,"['Ela', 'tuka', '!']","['ela', 'tuka', '!']","['ela', 'tuka']",2,Ела тука !,"['ела', 'тука']",Ела тука !,Ела тука !,
UTT_012313,ELI,1;02.17,MAM,"Ela tuka, ela !","['Ela', 'tuka', ',', 'ela', '!']","['ela', 'tuka', ',', 'ela', '!']","['ela', 'tuka', 'ela']",3,"Ела тука, ела !","['ела', 'тука', 'ела']","Ела тука , ела !","Ела тука , ела !",
UTT_012314,ELI,1;02.17,MAM,"Dani, ela !","['Dani', ',', 'ela', '!']","['dani', ',', 'ela', '!']","['dani', 'ela']",2,"Дани, ела !","['дани', 'ела']","Дани , ела !","Дани , ела !",
UTT_012315,ELI,1;02.17,MAM,Ela da ti izduxame nosa !,"['Ela', 'da', 'ti', 'izduxame', 'nosa', '!']","['ela', 'da', 'ti', 'izduxame', 'nosa', '!']","['ela', 'da', 'ti', 'izduxame', 'nosa']",5,Ела да ти издуxаме носа !,"['ела', 'да', 'ти', 'издуxаме', 'носа']",Ела да ти издуxаме носа !,Ела да ти издуxаме носа !,
UTT_012316,ELI,1;02.17,EXP,Dani !,"['Dani', '!']","['dani', '!']",['dani'],1,Дани !,['дани'],Дани !,Дани !,
UTT_012317,ELI,1;02.17,EXP,xajde da karate tarkaletata !,"['xajde', 'da', 'karate', 'tarkaletata', '!']","['xajde', 'da', 'karate', 'tarkaletata', '!']","['xajde', 'da', 'karate', 'tarkaletata']",4,Xайде да карате таркалетата !,"['xайде', 'да', 'карате', 'таркалетата']",Xайде да карате таркалетата !,Xайде да карате таркалетата !,
UTT_012318,ELI,1;02.17,MAM,ajde .,"['ajde', '.']","['ajde', '.']",['ajde'],1,Айде .,['айде'],Айде .,Айде .,
UTT_012319,ELI,1;02.17,MAM,"+, duxaj !","['duxaj', '!']","['duxaj', '!']",['duxaj'],1,"+, дуxай !",['дуxай'],", дуxай !",", дуxай !",
UTT_012320,ELI,1;02.17,MAM,duxaj !,"['duxaj', '!']","['duxaj', '!']",['duxaj'],1,Дуxай !,['дуxай'],Дуxай !,Дуxай !,Дуxай !
UTT_012321,ELI,1;02.17,EXP,xajde obikaljajte .,"['xajde', 'obikaljajte', '.']","['xajde', 'obikaljajte', '.']","['xajde', 'obikaljajte']",2,Xайде обикаляйте .,"['xайде', 'обикаляйте']",Xайде обикаляйте .,Xайде обикаляйте .,
UTT_012322,ELI,1;02.17,DAN,xxx .,['.'],['.'],[],0,Xxx .,[],Xxx .,Xxx .,
UTT_012323,ELI,1;02.17,EXP,vzemi ednoto tyrkalo .,"['vzemi', 'ednoto', 'tyrkalo', '.']","['vzemi', 'ednoto', 'tyrkalo', '.']","['vzemi', 'ednoto', 'tyrkalo']",3,Вземи едното търкало .,"['вземи', 'едното', 'търкало']",Вземи едното търкало .,Вземи едното търкало .,
UTT_012324,ELI,1;02.17,EXP,Eli !,"['Eli', '!']","['eli', '!']",['eli'],1,Ели !,['ели'],Ели !,Ели !,
UTT_012325,ELI,1;02.17,EXP,xajde dvamata .,"['xajde', 'dvamata', '.']","['xajde', 'dvamata', '.']","['xajde', 'dvamata']",2,Xайде двамата .,"['xайде', 'двамата']",Xайде двамата .,Xайде двамата .,
UTT_012326,ELI,1;02.17,EXP,"edinija s ednoto, drugija s drugoto .","['edinija', 's', 'ednoto', ',', 'drugija', 's', 'drugoto', '.']","['edinija', 's', 'ednoto', ',', 'drugija', 's', 'drugoto', '.']","['edinija', 's', 'ednoto', 'drugija', 's', 'drugoto']",6,"Единия с едното, другия с другото .","['единия', 'с', 'едното', 'другия', 'с', 'другото']","Единия с едното , другия с другото .","Единия с едното , другия с другото .","Единия с едното , другия с другото ."
UTT_012327,ELI,1;02.17,EXP,"tyka, tyka, tyka .","['tyka', ',', 'tyka', ',', 'tyka', '.']","['tyka', ',', 'tyka', ',', 'tyka', '.']","['tyka', 'tyka', 'tyka']",3,"Тъка, тъка, тъка .","['тъка', 'тъка', 'тъка']","Тъка , тъка , тъка .","Тъка , тъка , тъка .",
UTT_012328,ELI,1;02.17,EXP,daj na mama .,"['daj', 'na', 'mama', '.']","['daj', 'na', 'mama', '.']","['daj', 'na', 'mama']",3,Дай на мама .,"['дай', 'на', 'мама']",Дай на мама .,Дай на мама .,
UTT_012329,ELI,1;02.17,EXP,daj na mama .,"['daj', 'na', 'mama', '.']","['daj', 'na', 'mama', '.']","['daj', 'na', 'mama']",3,Дай на мама .,"['дай', 'на', 'мама']",Дай на мама .,Дай на мама .,
UTT_012330,ELI,1;02.17,DAN,bu-bu-bu@o .,"['bu-bu-bu', '.']","['bu-bu-bu', '.']",['bu-bu-bu'],1,Бу-бу-бу@о .,"['бу-бу-бу', 'о']",Бу-бу-бу .,Бу-бу-бу .,
UTT_012331,ELI,1;02.17,DAN,xxx .,['.'],['.'],[],0,Xxx .,[],Xxx .,Xxx .,
UTT_012332,ELI,1;02.17,MAM,"kakvo e tova, mamo ?","['kakvo', 'e', 'tova', ',', 'mamo', '?']","['kakvo', 'e', 'tova', ',', 'mamo', '?']","['kakvo', 'e', 'tova', 'mamo']",4,"Какво е това, мамо ?","['какво', 'е', 'това', 'мамо']","Какво е това , мамо ?","Какво е това , мамо ?",
UTT_012333,ELI,1;02.17,ELI,xxx .,['.'],['.'],[],0,Xxx .,[],Xxx .,Xxx .,
UTT_012334,ELI,1;02.17,DAN,xxx .,['.'],['.'],[],0,Xxx .,[],Xxx .,Xxx .,
UTT_012335,ELI,1;02.17,MAM,Dani .,"['Dani', '.']","['dani', '.']",['dani'],1,Дани .,['дани'],Дани .,Дани .,
UTT_012336,ELI,1;02.17,MAM,"daj ednata igrachka, tja zatova plache .","['daj', 'ednata', 'igrachka', ',', 'tja', 'zatova', 'plache', '.']","['daj', 'ednata', 'igrachka', ',', 'tja', 'zatova', 'plache', '.']","['daj', 'ednata', 'igrachka', 'tja', 'zatova', 'plache']",6,"Дай едната играчка, тя затова плаче .","['дай', 'едната', 'играчка', 'тя', 'затова', 'плаче']","Дай едната играчка , тя затова плаче .","Дай едната играчка , тя затова плаче .",
UTT_012337,ELI,1;02.17,MAM,"daj, mamo ednata igrachka .","['daj', ',', 'mamo', 'ednata', 'igrachka', '.']","['daj', ',', 'mamo', 'ednata', 'igrachka', '.']","['daj', 'mamo', 'ednata', 'igrachka']",4,"Дай, мамо едната играчка .","['дай', 'мамо', 'едната', 'играчка']","Дай , мамо едната играчка .","Дай , мамо едната играчка .",
UTT_012338,ELI,1;02.17,MAM,"tja plache, mamo za ednata igrachka .","['tja', 'plache', ',', 'mamo', 'za', 'ednata', 'igrachka', '.']","['tja', 'plache', ',', 'mamo', 'za', 'ednata', 'igrachka', '.']","['tja', 'plache', 'mamo', 'za', 'ednata', 'igrachka']",6,"Тя плаче, мамо за едната играчка .","['тя', 'плаче', 'мамо', 'за', 'едната', 'играчка']","Тя плаче , мамо за едната играчка .","Тя плаче , мамо за едната играчка .",
