Name,Age,Participant,Utterance,TokenisedUtt,TokenisedUttLower,TokenisedUttNoPunct,UttLen,UtterancesCyrillic,TokenisedUttCyr,UtterancesCyrillicCleaned,UtterancesCyrillicCleanedNormalised
ELI,1;05.18,EXP,krotko si stoi .,"['krotko', 'si', 'stoi', '.']","['krotko', 'si', 'stoi', '.']","['krotko', 'si', 'stoi']",3,Кротко си стои .,"['кротко', 'си', 'стои']",Кротко си стои .,Кротко си стои .
ELI,1;05.18,EXP,"pie vodichka, mamo .","['pie', 'vodichka', ',', 'mamo', '.']","['pie', 'vodichka', ',', 'mamo', '.']","['pie', 'vodichka', 'mamo']",3,"Пие водичка, мамо .","['пие', 'водичка', 'мамо']","Пие водичка , мамо .","Пие водичка , мамо ."
ELI,1;05.18,EXP,dyrzhi si samo shishenceto .,"['dyrzhi', 'si', 'samo', 'shishenceto', '.']","['dyrzhi', 'si', 'samo', 'shishenceto', '.']","['dyrzhi', 'si', 'samo', 'shishenceto']",4,Държи си само шишенцето .,"['държи', 'си', 'само', 'шишенцето']",Държи си само шишенцето .,Държи си само шишенцето .
ELI,1;05.18,EXP,bozhe .,"['bozhe', '.']","['bozhe', '.']",['bozhe'],1,Боже .,['боже'],Боже .,Боже .
ELI,1;05.18,EXP,"bozhichko, bozhichko .","['bozhichko', ',', 'bozhichko', '.']","['bozhichko', ',', 'bozhichko', '.']","['bozhichko', 'bozhichko']",2,"Божичко, божичко .","['божичко', 'божичко']","Божичко , божичко .","Божичко , божичко ."
ELI,1;05.18,EXP,"a, ja go vizh, mamo, kakvo e sladurche .","['a', ',', 'ja', 'go', 'vizh', ',', 'mamo', ',', 'kakvo', 'e', 'sladurche', '.']","['a', ',', 'ja', 'go', 'vizh', ',', 'mamo', ',', 'kakvo', 'e', 'sladurche', '.']","['a', 'ja', 'go', 'vizh', 'mamo', 'kakvo', 'e', 'sladurche']",8,"А, я го виж, мамо, какво е сладурче .","['а', 'я', 'го', 'виж', 'мамо', 'какво', 'е', 'сладурче']","А , я го виж , мамо , какво е сладурче .","А , я го виж , мамо , какво е сладурче ."
ELI,1;05.18,EXP,kyde me dyrpash ?,"['kyde', 'me', 'dyrpash', '?']","['kyde', 'me', 'dyrpash', '?']","['kyde', 'me', 'dyrpash']",3,Къде ме дърпаш ?,"['къде', 'ме', 'дърпаш']",Къде ме дърпаш ?,Къде ме дърпаш ?
ELI,1;05.18,EXP,zashto razxvyrlja tezi vizitki ?,"['zashto', 'razxvyrlja', 'tezi', 'vizitki', '?']","['zashto', 'razxvyrlja', 'tezi', 'vizitki', '?']","['zashto', 'razxvyrlja', 'tezi', 'vizitki']",4,Защо разxвърля тези визитки ?,"['защо', 'разxвърля', 'тези', 'визитки']",Защо разxвърля тези визитки ?,Защо разxвърля тези визитки ?
ELI,1;05.18,EXP,mezhdu drugoto sa otdeleni .,"['mezhdu', 'drugoto', 'sa', 'otdeleni', '.']","['mezhdu', 'drugoto', 'sa', 'otdeleni', '.']","['mezhdu', 'drugoto', 'sa', 'otdeleni']",4,Между другото са отделени .,"['между', 'другото', 'са', 'отделени']",Между другото са отделени .,Между другото са отделени .
ELI,1;05.18,EXP,"ne slushash li, mamo .","['ne', 'slushash', 'li', ',', 'mamo', '.']","['ne', 'slushash', 'li', ',', 'mamo', '.']","['ne', 'slushash', 'li', 'mamo']",4,"Не слушаш ли, мамо .","['не', 'слушаш', 'ли', 'мамо']","Не слушаш ли , мамо .","Не слушаш ли , мамо ."
ELI,1;05.18,EXP,ne slushash i nishto ne chuvash .,"['ne', 'slushash', 'i', 'nishto', 'ne', 'chuvash', '.']","['ne', 'slushash', 'i', 'nishto', 'ne', 'chuvash', '.']","['ne', 'slushash', 'i', 'nishto', 'ne', 'chuvash']",6,Не слушаш и нищо не чуваш .,"['не', 'слушаш', 'и', 'нищо', 'не', 'чуваш']",Не слушаш и нищо не чуваш .,Не слушаш и нищо не чуваш .
ELI,1;05.18,EXP,Tova e loshoto .,"['Tova', 'e', 'loshoto', '.']","['tova', 'e', 'loshoto', '.']","['tova', 'e', 'loshoto']",3,Това е лошото .,"['това', 'е', 'лошото']",Това е лошото .,Това е лошото .
ELI,1;05.18,EXP,Eli .,"['Eli', '.']","['eli', '.']",['eli'],1,Ели .,['ели'],Ели .,Ели .
ELI,1;05.18,EXP,"Ela, mamo, da ti pokazha neshto .","['Ela', ',', 'mamo', ',', 'da', 'ti', 'pokazha', 'neshto', '.']","['ela', ',', 'mamo', ',', 'da', 'ti', 'pokazha', 'neshto', '.']","['ela', 'mamo', 'da', 'ti', 'pokazha', 'neshto']",6,"Ела, мамо, да ти покажа нещо .","['ела', 'мамо', 'да', 'ти', 'покажа', 'нещо']","Ела , мамо , да ти покажа нещо .","Ела , мамо , да ти покажа нещо ."
ELI,1;05.18,EXP,Ela !,"['Ela', '!']","['ela', '!']",['ela'],1,Ела !,['ела'],Ела !,Ела !
ELI,1;05.18,EXP,edin chovek da ti pokazha .,"['edin', 'chovek', 'da', 'ti', 'pokazha', '.']","['edin', 'chovek', 'da', 'ti', 'pokazha', '.']","['edin', 'chovek', 'da', 'ti', 'pokazha']",5,Един човек да ти покажа .,"['един', 'човек', 'да', 'ти', 'покажа']",Един човек да ти покажа .,Един човек да ти покажа .
ELI,1;05.18,EXP,Ela .,"['Ela', '.']","['ela', '.']",['ela'],1,Ела .,['ела'],Ела .,Ела .
ELI,1;05.18,EXP,"leko, mamo .","['leko', ',', 'mamo', '.']","['leko', ',', 'mamo', '.']","['leko', 'mamo']",2,"Леко, мамо .","['леко', 'мамо']","Леко , мамо .","Леко , мамо ."
ELI,1;05.18,EXP,"donesi gi tuk, mamo .","['donesi', 'gi', 'tuk', ',', 'mamo', '.']","['donesi', 'gi', 'tuk', ',', 'mamo', '.']","['donesi', 'gi', 'tuk', 'mamo']",4,"Донеси ги тук, мамо .","['донеси', 'ги', 'тук', 'мамо']","Донеси ги тук , мамо .","Донеси ги тук , мамо ."
ELI,1;05.18,EXP,Ela tuk na mekichkoto .,"['Ela', 'tuk', 'na', 'mekichkoto', '.']","['ela', 'tuk', 'na', 'mekichkoto', '.']","['ela', 'tuk', 'na', 'mekichkoto']",4,Ела тук на мекичкото .,"['ела', 'тук', 'на', 'мекичкото']",Ела тук на мекичкото .,Ела тук на мекичкото .
ELI,1;05.18,EXP,"ne stoj na terakota, mamo .","['ne', 'stoj', 'na', 'terakota', ',', 'mamo', '.']","['ne', 'stoj', 'na', 'terakota', ',', 'mamo', '.']","['ne', 'stoj', 'na', 'terakota', 'mamo']",5,"Не стой на теракота, мамо .","['не', 'стой', 'на', 'теракота', 'мамо']","Не стой на теракота , мамо .","Не стой на теракота , мамо ."
ELI,1;05.18,EXP,bolna si .,"['bolna', 'si', '.']","['bolna', 'si', '.']","['bolna', 'si']",2,Болна си .,"['болна', 'си']",Болна си .,Болна си .
ELI,1;05.18,EXP,"Ela, ela da mi kazhesh, koj e tova ?","['Ela', ',', 'ela', 'da', 'mi', 'kazhesh', ',', 'koj', 'e', 'tova', '?']","['ela', ',', 'ela', 'da', 'mi', 'kazhesh', ',', 'koj', 'e', 'tova', '?']","['ela', 'ela', 'da', 'mi', 'kazhesh', 'koj', 'e', 'tova']",8,"Ела, ела да ми кажеш, кой е това ?","['ела', 'ела', 'да', 'ми', 'кажеш', 'кой', 'е', 'това']","Ела , ела да ми кажеш , кой е това ?","Ела , ела да ми кажеш , кой е това ?"
ELI,1;05.18,EXP,a tova koj e tam ?,"['a', 'tova', 'koj', 'e', 'tam', '?']","['a', 'tova', 'koj', 'e', 'tam', '?']","['a', 'tova', 'koj', 'e', 'tam']",5,А това кой е там ?,"['а', 'това', 'кой', 'е', 'там']",А това кой е там ?,А това кой е там ?
ELI,1;05.18,ELI,chi-chi .,"['chi-chi', '.']","['chi-chi', '.']",['chi-chi'],1,Чи-чи .,['чи-чи'],Чи-чи .,Чи-чи .
ELI,1;05.18,EXP,"koj chichi, mamo ?","['koj', 'chichi', ',', 'mamo', '?']","['koj', 'chichi', ',', 'mamo', '?']","['koj', 'chichi', 'mamo']",3,"Кой чичи, мамо ?","['кой', 'чичи', 'мамо']","Кой чичи , мамо ?","Кой чичи , мамо ?"
ELI,1;05.18,EXP,"Tova e djado, mamo .","['Tova', 'e', 'djado', ',', 'mamo', '.']","['tova', 'e', 'djado', ',', 'mamo', '.']","['tova', 'e', 'djado', 'mamo']",4,"Това е дядо, мамо .","['това', 'е', 'дядо', 'мамо']","Това е дядо , мамо .","Това е дядо , мамо ."
ELI,1;05.18,EXP,djado mitko .,"['djado', 'mitko', '.']","['djado', 'mitko', '.']","['djado', 'mitko']",2,Дядо митко .,"['дядо', 'митко']",Дядо митко .,Дядо митко .
ELI,1;05.18,EXP,"a, vizh !","['a', ',', 'vizh', '!']","['a', ',', 'vizh', '!']","['a', 'vizh']",2,"А, виж !","['а', 'виж']","А , виж !","А , виж !"
ELI,1;05.18,EXP,Tova kakvo e ?,"['Tova', 'kakvo', 'e', '?']","['tova', 'kakvo', 'e', '?']","['tova', 'kakvo', 'e']",3,Това какво е ?,"['това', 'какво', 'е']",Това какво е ?,Това какво е ?
ELI,1;05.18,EXP,kuche .,"['kuche', '.']","['kuche', '.']",['kuche'],1,Куче .,['куче'],Куче .,Куче .
ELI,1;05.18,EXP,a tova ?,"['a', 'tova', '?']","['a', 'tova', '?']","['a', 'tova']",2,А това ?,"['а', 'това']",А това ?,А това ?
ELI,1;05.18,EXP,"Tova djado Ljubcho li e, mamo ?","['Tova', 'djado', 'Ljubcho', 'li', 'e', ',', 'mamo', '?']","['tova', 'djado', 'ljubcho', 'li', 'e', ',', 'mamo', '?']","['tova', 'djado', 'ljubcho', 'li', 'e', 'mamo']",6,"Това дядо льубчо ли е, мамо ?","['това', 'дядо', 'льубчо', 'ли', 'е', 'мамо']","Това дядо льубчо ли е , мамо ?","Това дядо льубчо ли е , мамо ?"
ELI,1;05.18,ELI,dadi [: djado] .,"['djado', '.']","['djado', '.']",['djado'],1,Дади [: дядо] .,"['дади', 'дядо']",Дади .,дядо .
ELI,1;05.18,EXP,djado l'ubcho .,"['djado', ""l'ubcho"", '.']","['djado', ""l'ubcho"", '.']","['djado', ""l'ubcho""]",2,Дядо л'убчо .,"['дядо', ""л'убчо""]",Дядо л'убчо .,Дядо л'убчо .
ELI,1;05.18,EXP,ti kato beshe pri nego slushkashe li go ?,"['ti', 'kato', 'beshe', 'pri', 'nego', 'slushkashe', 'li', 'go', '?']","['ti', 'kato', 'beshe', 'pri', 'nego', 'slushkashe', 'li', 'go', '?']","['ti', 'kato', 'beshe', 'pri', 'nego', 'slushkashe', 'li', 'go']",8,Ти като беше при него слушкаше ли го ?,"['ти', 'като', 'беше', 'при', 'него', 'слушкаше', 'ли', 'го']",Ти като беше при него слушкаше ли го ?,Ти като беше при него слушкаше ли го ?
ELI,1;05.18,EXP,"a, mamo ?","['a', ',', 'mamo', '?']","['a', ',', 'mamo', '?']","['a', 'mamo']",2,"А, мамо ?","['а', 'мамо']","А , мамо ?","А , мамо ?"
ELI,1;05.18,EXP,slushkashe li ti djado Ljubcho ?,"['slushkashe', 'li', 'ti', 'djado', 'Ljubcho', '?']","['slushkashe', 'li', 'ti', 'djado', 'ljubcho', '?']","['slushkashe', 'li', 'ti', 'djado', 'ljubcho']",5,Слушкаше ли ти дядо льубчо ?,"['слушкаше', 'ли', 'ти', 'дядо', 'льубчо']",Слушкаше ли ти дядо льубчо ?,Слушкаше ли ти дядо льубчо ?
ELI,1;05.18,EXP,a tezi ?,"['a', 'tezi', '?']","['a', 'tezi', '?']","['a', 'tezi']",2,А тези ?,"['а', 'тези']",А тези ?,А тези ?
ELI,1;05.18,EXP,"vizh gi, vizh .","['vizh', 'gi', ',', 'vizh', '.']","['vizh', 'gi', ',', 'vizh', '.']","['vizh', 'gi', 'vizh']",3,"Виж ги, виж .","['виж', 'ги', 'виж']","Виж ги , виж .","Виж ги , виж ."
ELI,1;05.18,EXP,"zabravila si ti, glupcho .","['zabravila', 'si', 'ti', ',', 'glupcho', '.']","['zabravila', 'si', 'ti', ',', 'glupcho', '.']","['zabravila', 'si', 'ti', 'glupcho']",4,"Забравила си ти, глупчо .","['забравила', 'си', 'ти', 'глупчо']","Забравила си ти , глупчо .","Забравила си ти , глупчо ."
ELI,1;05.18,EXP,"Tova bubi li e, mamo ?","['Tova', 'bubi', 'li', 'e', ',', 'mamo', '?']","['tova', 'bubi', 'li', 'e', ',', 'mamo', '?']","['tova', 'bubi', 'li', 'e', 'mamo']",5,"Това буби ли е, мамо ?","['това', 'буби', 'ли', 'е', 'мамо']","Това буби ли е , мамо ?","Това буби ли е , мамо ?"
ELI,1;05.18,EXP,bubi .,"['bubi', '.']","['bubi', '.']",['bubi'],1,Буби .,['буби'],Буби .,Буби .
ELI,1;05.18,ELI,Bebe .,"['Bebe', '.']","['bebe', '.']",['bebe'],1,Бебе .,['бебе'],Бебе .,Бебе .
ELI,1;05.18,EXP,"ne, ne bebe , bubi kucheto .","['ne', ',', 'ne', 'bebe', ',', 'bubi', 'kucheto', '.']","['ne', ',', 'ne', 'bebe', ',', 'bubi', 'kucheto', '.']","['ne', 'ne', 'bebe', 'bubi', 'kucheto']",5,"Не, не бебе , буби кучето .","['не', 'не', 'бебе', 'буби', 'кучето']","Не , не бебе , буби кучето .","Не , не бебе , буби кучето ."
ELI,1;05.18,EXP,"kucheto bubi li beshe, mamo ?","['kucheto', 'bubi', 'li', 'beshe', ',', 'mamo', '?']","['kucheto', 'bubi', 'li', 'beshe', ',', 'mamo', '?']","['kucheto', 'bubi', 'li', 'beshe', 'mamo']",5,"Кучето буби ли беше, мамо ?","['кучето', 'буби', 'ли', 'беше', 'мамо']","Кучето буби ли беше , мамо ?","Кучето буби ли беше , мамо ?"
ELI,1;05.18,EXP,vizh bobo .,"['vizh', 'bobo', '.']","['vizh', 'bobo', '.']","['vizh', 'bobo']",2,Виж бобо .,"['виж', 'бобо']",Виж бобо .,Виж бобо .
ELI,1;05.18,EXP,Bobo .,"['Bobo', '.']","['bobo', '.']",['bobo'],1,Бобо .,['бобо'],Бобо .,Бобо .
ELI,1;05.18,ELI,Bebe .,"['Bebe', '.']","['bebe', '.']",['bebe'],1,Бебе .,['бебе'],Бебе .,Бебе .
ELI,1;05.18,EXP,"ne e bebe, toj e batko .","['ne', 'e', 'bebe', ',', 'toj', 'e', 'batko', '.']","['ne', 'e', 'bebe', ',', 'toj', 'e', 'batko', '.']","['ne', 'e', 'bebe', 'toj', 'e', 'batko']",6,"Не е бебе, той е батко .","['не', 'е', 'бебе', 'той', 'е', 'батко']","Не е бебе , той е батко .","Не е бебе , той е батко ."
ELI,1;05.18,EXP,kazhi batko .,"['kazhi', 'batko', '.']","['kazhi', 'batko', '.']","['kazhi', 'batko']",2,Кажи батко .,"['кажи', 'батко']",Кажи батко .,Кажи батко .
ELI,1;05.18,EXP,"Bobo kakyv e, mamo .","['Bobo', 'kakyv', 'e', ',', 'mamo', '.']","['bobo', 'kakyv', 'e', ',', 'mamo', '.']","['bobo', 'kakyv', 'e', 'mamo']",4,"Бобо какъв е, мамо .","['бобо', 'какъв', 'е', 'мамо']","Бобо какъв е , мамо .","Бобо какъв е , мамо ."
ELI,1;05.18,ELI,Bebe .,"['Bebe', '.']","['bebe', '.']",['bebe'],1,Бебе .,['бебе'],Бебе .,Бебе .
ELI,1;05.18,EXP,ne e bebe .,"['ne', 'e', 'bebe', '.']","['ne', 'e', 'bebe', '.']","['ne', 'e', 'bebe']",3,Не е бебе .,"['не', 'е', 'бебе']",Не е бебе .,Не е бебе .
ELI,1;05.18,ELI,bati .,"['bati', '.']","['bati', '.']",['bati'],1,Бати .,['бати'],Бати .,Бати .
ELI,1;05.18,EXP,"bati, mamo, bravo .","['bati', ',', 'mamo', ',', 'bravo', '.']","['bati', ',', 'mamo', ',', 'bravo', '.']","['bati', 'mamo', 'bravo']",3,"Бати, мамо, браво .","['бати', 'мамо', 'браво']","Бати , мамо , браво .","Бати , мамо , браво ."
ELI,1;05.18,EXP,"a dani kakva e, mamo, kaka li e ?","['a', 'dani', 'kakva', 'e', ',', 'mamo', ',', 'kaka', 'li', 'e', '?']","['a', 'dani', 'kakva', 'e', ',', 'mamo', ',', 'kaka', 'li', 'e', '?']","['a', 'dani', 'kakva', 'e', 'mamo', 'kaka', 'li', 'e']",8,"А дани каква е, мамо, кака ли е ?","['а', 'дани', 'каква', 'е', 'мамо', 'кака', 'ли', 'е']","А дани каква е , мамо , кака ли е ?","А дани каква е , мамо , кака ли е ?"
ELI,1;05.18,EXP,Dani .,"['Dani', '.']","['dani', '.']",['dani'],1,Дани .,['дани'],Дани .,Дани .
ELI,1;05.18,EXP,kaka li e ?,"['kaka', 'li', 'e', '?']","['kaka', 'li', 'e', '?']","['kaka', 'li', 'e']",3,Кака ли е ?,"['кака', 'ли', 'е']",Кака ли е ?,Кака ли е ?
ELI,1;05.18,EXP,Dani .,"['Dani', '.']","['dani', '.']",['dani'],1,Дани .,['дани'],Дани .,Дани .
ELI,1;05.18,EXP,"kakva e dani, mamo ?","['kakva', 'e', 'dani', ',', 'mamo', '?']","['kakva', 'e', 'dani', ',', 'mamo', '?']","['kakva', 'e', 'dani', 'mamo']",4,"Каква е дани, мамо ?","['каква', 'е', 'дани', 'мамо']","Каква е дани , мамо ?","Каква е дани , мамо ?"
ELI,1;05.18,EXP,Dani .,"['Dani', '.']","['dani', '.']",['dani'],1,Дани .,['дани'],Дани .,Дани .
ELI,1;05.18,EXP,kakva e ?,"['kakva', 'e', '?']","['kakva', 'e', '?']","['kakva', 'e']",2,Каква е ?,"['каква', 'е']",Каква е ?,Каква е ?
ELI,1;05.18,EXP,a tazi .,"['a', 'tazi', '.']","['a', 'tazi', '.']","['a', 'tazi']",2,А тази .,"['а', 'тази']",А тази .,А тази .
ELI,1;05.18,EXP,jja vizh .,"['jja', 'vizh', '.']","['jja', 'vizh', '.']","['jja', 'vizh']",2,Йя виж .,"['йя', 'виж']",Йя виж .,Йя виж .
ELI,1;05.18,EXP,a !,"['a', '!']","['a', '!']",['a'],1,А !,['а'],А !,А !
ELI,1;05.18,EXP,a tova ?,"['a', 'tova', '?']","['a', 'tova', '?']","['a', 'tova']",2,А това ?,"['а', 'това']",А това ?,А това ?
ELI,1;05.18,EXP,koj e tova ?,"['koj', 'e', 'tova', '?']","['koj', 'e', 'tova', '?']","['koj', 'e', 'tova']",3,Кой е това ?,"['кой', 'е', 'това']",Кой е това ?,Кой е това ?
ELI,1;05.18,ELI,pate .,"['pate', '.']","['pate', '.']",['pate'],1,Пате .,['пате'],Пате .,Пате .
ELI,1;05.18,ELI,pate .,"['pate', '.']","['pate', '.']",['pate'],1,Пате .,['пате'],Пате .,Пате .
ELI,1;05.18,EXP,kyde go vidja tova pate ?,"['kyde', 'go', 'vidja', 'tova', 'pate', '?']","['kyde', 'go', 'vidja', 'tova', 'pate', '?']","['kyde', 'go', 'vidja', 'tova', 'pate']",5,Къде го видя това пате ?,"['къде', 'го', 'видя', 'това', 'пате']",Къде го видя това пате ?,Къде го видя това пате ?
ELI,1;05.18,ELI,pate .,"['pate', '.']","['pate', '.']",['pate'],1,Пате .,['пате'],Пате .,Пате .
ELI,1;05.18,EXP,kyde e pateto .,"['kyde', 'e', 'pateto', '.']","['kyde', 'e', 'pateto', '.']","['kyde', 'e', 'pateto']",3,Къде е патето .,"['къде', 'е', 'патето']",Къде е патето .,Къде е патето .
ELI,1;05.18,EXP,kakvo pate .,"['kakvo', 'pate', '.']","['kakvo', 'pate', '.']","['kakvo', 'pate']",2,Какво пате .,"['какво', 'пате']",Какво пате .,Какво пате .
ELI,1;05.18,EXP,pate ili bati ?,"['pate', 'ili', 'bati', '?']","['pate', 'ili', 'bati', '?']","['pate', 'ili', 'bati']",3,Пате или бати ?,"['пате', 'или', 'бати']",Пате или бати ?,Пате или бати ?
ELI,1;05.18,ELI,bate .,"['bate', '.']","['bate', '.']",['bate'],1,Бате .,['бате'],Бате .,Бате .
ELI,1;05.18,EXP,"u, izvinjavaj, az imam kafe .","['u', ',', 'izvinjavaj', ',', 'az', 'imam', 'kafe', '.']","['u', ',', 'izvinjavaj', ',', 'az', 'imam', 'kafe', '.']","['u', 'izvinjavaj', 'az', 'imam', 'kafe']",5,"У, извинявай, аз имам кафе .","['у', 'извинявай', 'аз', 'имам', 'кафе']","У , извинявай , аз имам кафе .","У , извинявай , аз имам кафе ."
ELI,1;05.18,EXP,"Eli, bebetata pijat li kafence, mamo .","['Eli', ',', 'bebetata', 'pijat', 'li', 'kafence', ',', 'mamo', '.']","['eli', ',', 'bebetata', 'pijat', 'li', 'kafence', ',', 'mamo', '.']","['eli', 'bebetata', 'pijat', 'li', 'kafence', 'mamo']",6,"Ели, бебетата пият ли кафенце, мамо .","['ели', 'бебетата', 'пият', 'ли', 'кафенце', 'мамо']","Ели , бебетата пият ли кафенце , мамо .","Ели , бебетата пият ли кафенце , мамо ."
ELI,1;05.18,EXP,bebetata pijat li kafe ?,"['bebetata', 'pijat', 'li', 'kafe', '?']","['bebetata', 'pijat', 'li', 'kafe', '?']","['bebetata', 'pijat', 'li', 'kafe']",4,Бебетата пият ли кафе ?,"['бебетата', 'пият', 'ли', 'кафе']",Бебетата пият ли кафе ?,Бебетата пият ли кафе ?
ELI,1;05.18,EXP,ja kazhi .,"['ja', 'kazhi', '.']","['ja', 'kazhi', '.']","['ja', 'kazhi']",2,Я кажи .,"['я', 'кажи']",Я кажи .,Я кажи .
ELI,1;05.18,EXP,shte mi kazhesh li ?,"['shte', 'mi', 'kazhesh', 'li', '?']","['shte', 'mi', 'kazhesh', 'li', '?']","['shte', 'mi', 'kazhesh', 'li']",4,Ще ми кажеш ли ?,"['ще', 'ми', 'кажеш', 'ли']",Ще ми кажеш ли ?,Ще ми кажеш ли ?
ELI,1;05.18,ELI,ne .,"['ne', '.']","['ne', '.']",['ne'],1,Не .,['не'],Не .,Не .
ELI,1;05.18,ELI,tati .,"['tati', '.']","['tati', '.']",['tati'],1,Тати .,['тати'],Тати .,Тати .
ELI,1;05.18,EXP,"da, tati .","['da', ',', 'tati', '.']","['da', ',', 'tati', '.']","['da', 'tati']",2,"Да, тати .","['да', 'тати']","Да , тати .","Да , тати ."
ELI,1;05.18,EXP,shte te jam az tebe .,"['shte', 'te', 'jam', 'az', 'tebe', '.']","['shte', 'te', 'jam', 'az', 'tebe', '.']","['shte', 'te', 'jam', 'az', 'tebe']",5,Ще те ям аз тебе .,"['ще', 'те', 'ям', 'аз', 'тебе']",Ще те ям аз тебе .,Ще те ям аз тебе .
ELI,1;05.18,ELI,ako .,"['ako', '.']","['ako', '.']",['ako'],1,Ако .,['ако'],Ако .,Ако .
ELI,1;05.18,EXP,"Ima li ako, mamo ?","['Ima', 'li', 'ako', ',', 'mamo', '?']","['ima', 'li', 'ako', ',', 'mamo', '?']","['ima', 'li', 'ako', 'mamo']",4,"Има ли ако, мамо ?","['има', 'ли', 'ако', 'мамо']","Има ли ако , мамо ?","Има ли ако , мамо ?"
ELI,1;05.18,ELI,ako .,"['ako', '.']","['ako', '.']",['ako'],1,Ако .,['ако'],Ако .,Ако .
ELI,1;05.18,EXP,Ima li ako ?,"['Ima', 'li', 'ako', '?']","['ima', 'li', 'ako', '?']","['ima', 'li', 'ako']",3,Има ли ако ?,"['има', 'ли', 'ако']",Има ли ако ?,Има ли ако ?
ELI,1;05.18,ELI,ne .,"['ne', '.']","['ne', '.']",['ne'],1,Не .,['не'],Не .,Не .
ELI,1;05.18,ELI,Bebe .,"['Bebe', '.']","['bebe', '.']",['bebe'],1,Бебе .,['бебе'],Бебе .,Бебе .
ELI,1;05.18,ELI,Bebe .,"['Bebe', '.']","['bebe', '.']",['bebe'],1,Бебе .,['бебе'],Бебе .,Бебе .
ELI,1;05.18,ELI,Bebe .,"['Bebe', '.']","['bebe', '.']",['bebe'],1,Бебе .,['бебе'],Бебе .,Бебе .
ELI,1;05.18,EXP,"izvinjavaj, che te prekysvam, sladka moja, no tova bebe si ti .","['izvinjavaj', ',', 'che', 'te', 'prekysvam', ',', 'sladka', 'moja', ',', 'no', 'tova', 'bebe', 'si', 'ti', '.']","['izvinjavaj', ',', 'che', 'te', 'prekysvam', ',', 'sladka', 'moja', ',', 'no', 'tova', 'bebe', 'si', 'ti', '.']","['izvinjavaj', 'che', 'te', 'prekysvam', 'sladka', 'moja', 'no', 'tova', 'bebe', 'si', 'ti']",11,"Извинявай, че те прекъсвам, сладка моя, но това бебе си ти .","['извинявай', 'че', 'те', 'прекъсвам', 'сладка', 'моя', 'но', 'това', 'бебе', 'си', 'ти']","Извинявай , че те прекъсвам , сладка моя , но това бебе си ти .","Извинявай , че те прекъсвам , сладка моя , но това бебе си ти ."
ELI,1;05.18,EXP,"ne, che sega si po goljama .","['ne', ',', 'che', 'sega', 'si', 'po', 'goljama', '.']","['ne', ',', 'che', 'sega', 'si', 'po', 'goljama', '.']","['ne', 'che', 'sega', 'si', 'po', 'goljama']",6,"Не, че сега си по голяма .","['не', 'че', 'сега', 'си', 'по', 'голяма']","Не , че сега си по голяма .","Не , че сега си по голяма ."
ELI,1;05.18,EXP,ne xvyrljaj taka .,"['ne', 'xvyrljaj', 'taka', '.']","['ne', 'xvyrljaj', 'taka', '.']","['ne', 'xvyrljaj', 'taka']",3,Не xвърляй така .,"['не', 'xвърляй', 'така']",Не xвърляй така .,Не xвърляй така .
ELI,1;05.18,ELI,Bebe .,"['Bebe', '.']","['bebe', '.']",['bebe'],1,Бебе .,['бебе'],Бебе .,Бебе .
ELI,1;05.18,ELI,Bebe .,"['Bebe', '.']","['bebe', '.']",['bebe'],1,Бебе .,['бебе'],Бебе .,Бебе .
ELI,1;05.18,ELI,Bebe .,"['Bebe', '.']","['bebe', '.']",['bebe'],1,Бебе .,['бебе'],Бебе .,Бебе .
ELI,1;05.18,EXP,"Ima li ako@b, mamo ?","['Ima', 'li', 'ako', ',', 'mamo', '?']","['ima', 'li', 'ako', ',', 'mamo', '?']","['ima', 'li', 'ako', 'mamo']",4,"Има ли ако@б, мамо ?","['има', 'ли', 'ако', 'б', 'мамо']","Има ли ако , мамо ?","Има ли ако , мамо ?"
ELI,1;05.18,ELI,ako@b .,"['ako', '.']","['ako', '.']",['ako'],1,Ако@б .,"['ако', 'б']",Ако .,Ако .
ELI,1;05.18,EXP,"Ima li, Eli ?","['Ima', 'li', ',', 'Eli', '?']","['ima', 'li', ',', 'eli', '?']","['ima', 'li', 'eli']",3,"Има ли, ели ?","['има', 'ли', 'ели']","Има ли , ели ?","Има ли , ели ?"
ELI,1;05.18,EXP,Ima li ?,"['Ima', 'li', '?']","['ima', 'li', '?']","['ima', 'li']",2,Има ли ?,"['има', 'ли']",Има ли ?,Има ли ?
ELI,1;05.18,EXP,kazhi mi mamo .,"['kazhi', 'mi', 'mamo', '.']","['kazhi', 'mi', 'mamo', '.']","['kazhi', 'mi', 'mamo']",3,Кажи ми мамо .,"['кажи', 'ми', 'мамо']",Кажи ми мамо .,Кажи ми мамо .
ELI,1;05.18,ELI,Viki .,"['Viki', '.']","['viki', '.']",['viki'],1,Вики .,['вики'],Вики .,Вики .
ELI,1;05.18,ELI,Viki .,"['Viki', '.']","['viki', '.']",['viki'],1,Вики .,['вики'],Вики .,Вики .
ELI,1;05.18,EXP,eto go viki .,"['eto', 'go', 'viki', '.']","['eto', 'go', 'viki', '.']","['eto', 'go', 'viki']",3,Ето го вики .,"['ето', 'го', 'вики']",Ето го вики .,Ето го вики .
ELI,1;05.18,ELI,xxx .,['.'],['.'],[],0,Xxx .,[],Xxx .,Xxx .
